,Wikipedia Movie ID,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
22409,17775028,1.517,6.1690000000000005,0.5860000000000001,6.140000000000001,4.708,3.918,1.477,4.187
22410,14572142,1.158,1.468,0.352,1.5339999999999998,2.589,2.359,0.656,5.859
22411,176730,9.045,2.383,1.274,6.4350000000000005,2.1799999999999997,5.667,4.389,7.829000000000001
22412,35965448,2.581,2.569,2.335,4.209,2.057,3.8899999999999997,1.4449999999999998,2.835
22413,894309,13.581,2.586,1.054,27.178,1.32,6.604,3.14,4.756
22414,1440478,1.682,7.185,0.328,3.545,7.114,3.528,1.4289999999999998,6.282
22415,10669385,17.835,24.39,4.767,33.442,15.001,18.474,5.515,20.359
22416,9129303,8.419,9.512,2.617,12.729,10.176,9.277,8.458,21.212
22417,21041587,1.232,0.0,0.0,1.551,0.0,0.0,0.0,1.203
22418,13541124,2.557,0.641,0.7190000000000001,3.92,0.486,1.052,0.0,5.313
22419,13308338,6.846,6.641,16.291999999999998,15.442,4.5489999999999995,3.221,6.517,16.667
22420,20857500,2.864,4.859,1.484,1.829,8.418,4.295,3.555,12.877
22421,18185435,4.785,6.998,1.117,2.484,4.56,1.3599999999999999,0.796,8.96
22422,1296982,1.89,1.702,2.632,2.729,1.498,2.3609999999999998,1.789,1.851
22423,538455,11.552,14.838000000000001,4.867,31.492,9.339,19.213,8.318999999999999,15.012
22424,25644434,1.089,1.4689999999999999,1.267,2.752,0.0,2.469,0.0,0.805
22425,22139823,0.328,0.523,0.0,0.672,1.078,0.719,0.0,0.414
22426,1087247,6.0809999999999995,5.284,1.18,7.545,7.424,2.374,2.594,4.304
22427,27686503,2.935,2.484,2.13,7.889,2.015,3.0460000000000003,1.71,4.047
22428,4815029,12.072,3.935,1.914,13.489,5.858,4.519,6.243,7.572
22429,27937333,3.9499999999999997,2.834,2.0309999999999997,5.447,1.188,3.605,1.563,0.391
22430,28219921,5.516,5.319,3.202,5.847,3.253,5.894,3.116,5.061
22431,3785749,0.49399999999999994,0.0,0.203,1.0,1.182,0.344,0.0,0.9059999999999999
22432,32989681,0.0,0.0,0.0,0.375,0.574,0.0,0.0,0.266
22433,3230122,12.538,5.274,2.165,13.302,4.167,8.18,6.509,5.772
22434,6014292,3.3280000000000003,3.758,0.98,7.185,2.8289999999999997,5.15,0.976,5.792
22435,2771118,7.454,6.068,3.406,15.141,6.317,12.598,4.921,12.373
22436,12001,7.196,8.217,5.465,15.198,4.7299999999999995,5.376,4.867,8.688
22437,6743019,3.91,0.398,4.016,3.8890000000000002,0.7789999999999999,6.226,3.594,0.0
22438,10598361,1.244,1.226,0.703,3.734,1.248,1.391,1.039,4.569
22439,31097634,1.408,3.274,0.25,2.494,2.886,1.103,1.9849999999999999,4.859
22440,31326554,2.305,0.0,0.797,1.5110000000000001,1.046,0.578,0.0,1.673
22441,5208755,0.0,4.24,0.125,0.328,6.829000000000001,0.418,1.555,8.515
22442,19578367,6.219,10.762,3.094,8.595,7.018,4.9719999999999995,4.837,10.018
22443,23170959,0.0,1.093,0.0,0.98,0.747,0.453,1.133,1.8119999999999998
22444,185783,3.245,5.594,2.8040000000000003,11.35,7.933,9.809,3.6719999999999997,15.192
22445,21119674,2.6239999999999997,1.79,1.476,4.429,1.46,5.268,0.0,2.953
22446,26108127,0.258,0.0,0.0,0.534,1.497,0.273,0.0,0.547
22447,20088245,2.7889999999999997,2.055,0.656,5.855,5.329,4.884,1.172,6.531
22448,20611157,1.808,2.437,0.954,3.539,0.0,1.64,0.0,2.164
22449,35003091,0.453,1.3519999999999999,0.0,1.671,2.415,1.0979999999999999,0.0,1.1019999999999999
22450,2877925,9.793,20.818,4.492,17.16,19.207,10.626,4.601,21.973
22451,27131059,1.827,4.084,0.839,6.329,2.672,3.734,1.921,1.6640000000000001
22452,5221381,3.3419999999999996,0.625,0.0,4.833,1.499,0.5,2.0460000000000003,1.32
22453,24165863,0.896,2.874,0.484,2.531,2.941,1.664,0.844,1.828
22454,217800,8.095,8.108,3.9690000000000003,7.895,18.907,9.941,4.358,18.344
22455,35909673,7.735,4.9910000000000005,0.039,13.65,4.9399999999999995,3.254,2.695,4.931
22456,21084819,0.697,3.765,0.133,1.304,2.143,0.184,0.734,5.01
22457,24792875,11.12,3.599,12.132,20.044,1.346,6.191,3.3209999999999997,3.312
22458,10128536,2.504,5.056,2.102,3.481,4.356,3.748,3.907,7.391
22459,2399020,16.079,2.93,3.266,27.825,2.338,11.003,8.507,14.374
22460,29480472,0.125,1.125,1.0,1.043,3.078,0.719,0.0,4.039
22461,25915397,6.567,6.529,4.3469999999999995,11.028,2.785,8.204,4.054,8.524000000000001
22462,22439052,0.011,3.483,0.109,1.3279999999999998,4.198,2.4210000000000003,2.984,3.195
22463,26136065,2.496,5.009,0.7969999999999999,4.965,7.07,3.277,3.976,8.585
22464,13644074,12.22,3.141,3.721,18.157,4.848,9.397,2.195,7.304
22465,21873890,7.515,2.133,4.573,8.722,9.596,6.546,2.945,12.901
22466,33526115,0.0,0.0,0.0,1.4060000000000001,1.656,2.399,0.75,2.157
22467,31083375,0.0,3.761,0.508,2.1319999999999997,2.651,1.105,0.227,7.298
22468,29801414,1.909,5.54,1.141,2.563,8.764,3.88,2.905,9.022
22469,17987447,13.292,8.408,6.818,21.155,10.095,17.655,7.154,17.568
22470,15156718,4.927,6.775,0.539,10.823,8.222,8.682,2.9050000000000002,11.352
22471,22047955,0.0,2.319,0.0,1.817,2.879,0.9369999999999999,0.484,3.524
22472,21955983,0.0,2.625,0.0,1.429,5.113,0.734,0.586,4.875
22473,5392217,5.3149999999999995,9.331,1.446,3.615,13.734,4.608,3.852,15.121
22474,36157703,7.154,9.337,0.844,2.479,9.13,3.659,0.844,8.79
22475,1399634,5.452999999999999,5.807,3.1390000000000002,8.978,5.281000000000001,5.1499999999999995,1.751,6.596
22476,26334725,0.0,1.1480000000000001,0.0,0.922,0.754,0.0,0.484,0.383
22477,9003163,6.756,5.173,2.151,9.41,3.916,4.114,2.632,7.079
22478,10388844,19.291,18.33,14.009,16.146,19.301,24.475,8.461,23.155
22479,1363646,0.727,6.87,1.038,1.48,9.222,0.9159999999999999,2.868,9.217
22480,25117126,0.455,1.419,0.617,0.948,1.03,0.891,0.0,1.242
22481,915192,20.204,19.335,5.188,27.413999999999998,35.891,14.039,9.826,27.259
22482,5371282,0.578,0.0,0.492,1.1720000000000002,0.5,0.453,0.742,0.0
22483,2339579,2.981,0.656,0.484,1.9689999999999999,5.11,1.431,1.562,3.445
22484,35790649,2.6820000000000004,2.406,0.86,8.864,5.457,6.086,1.601,12.949
22485,7342730,2.251,0.0,1.851,2.697,3.239,3.219,0.648,1.851
22486,31404359,9.542,5.788,5.532,14.943,7.4430000000000005,12.168,5.397,8.656
22487,17906343,0.0,0.375,0.0,0.734,0.0,0.0,0.0,0.0
22488,5339355,23.259,4.648,10.131,23.995,9.294,20.813,3.6799999999999997,21.749
22489,11507219,1.69,0.7969999999999999,0.594,2.124,0.281,1.085,0.281,2.125
22490,1971307,7.1,3.648,1.828,7.436999999999999,2.268,5.002,2.101,6.452
22491,8018380,0.996,3.476,1.429,3.33,4.495,4.878,2.0860000000000003,5.477
22492,4330835,0.9420000000000001,1.843,0.839,1.6340000000000001,3.785,0.828,0.7889999999999999,2.5629999999999997
22493,1854612,22.663,21.569,4.345,45.806000000000004,23.468,18.873,16.617,29.506
22494,10612874,4.138,12.853,2.4859999999999998,10.647,7.719,8.121,4.28,21.348
22495,5632013,2.495,1.663,0.6719999999999999,3.6959999999999997,4.253,1.036,1.2109999999999999,7.093
22496,441280,21.963,13.178,9.11,37.875,19.463,14.698,8.225,18.796
22497,12305259,1.496,1.75,0.656,4.329,2.686,2.126,1.234,1.5070000000000001
22498,16276017,1.824,2.017,1.5859999999999999,4.596,3.4939999999999998,3.433,0.586,2.969
22499,8279481,1.032,1.883,0.484,0.9380000000000001,0.772,0.5,0.547,1.093
22500,20599389,0.455,0.0,0.844,0.782,0.7769999999999999,0.0,0.484,0.0
22501,5498248,14.118,7.389,2.757,19.082,6.72,10.502,3.218,5.9670000000000005
22502,1138831,0.611,2.988,0.765,1.8370000000000002,5.167,1.29,1.665,5.398
22503,33035751,0.0,0.609,0.0,0.25,1.299,0.418,0.0,1.508
22504,1815221,3.0540000000000003,8.046,1.008,5.701,5.316,3.8760000000000003,2.149,5.266
22505,19843417,1.951,0.0,0.391,2.468,3.598,1.258,0.0,3.953
22506,24160921,6.436,5.252,2.867,4.6370000000000005,8.964,3.675,0.727,6.953
22507,19290912,1.996,1.204,0.0,1.594,1.697,0.86,0.156,1.172
22508,31465007,4.781,4.391,0.718,7.51,8.322,3.3150000000000004,0.641,3.299
22509,25715865,2.808,4.569,2.5780000000000003,4.734,6.122,3.959,1.687,7.515000000000001
22510,16941996,0.677,1.062,1.2109999999999999,1.6520000000000001,3.447,2.9299999999999997,0.461,5.242
22511,26494309,1.146,3.3499999999999996,0.125,1.818,4.807,2.883,0.297,2.0620000000000003
22512,4012556,9.516,11.999,2.626,13.225999999999999,20.717,8.209999999999999,4.241,15.779
22513,14155548,0.379,0.469,0.0,0.484,0.0,1.2269999999999999,1.2970000000000002,0.0
22514,3231682,15.506,10.437,6.136,27.613,8.581,13.891,4.499,12.336
22515,398934,11.842,13.844,3.9779999999999998,9.095,16.978,8.439,6.107,20.455
22516,32567318,2.121,2.8129999999999997,0.367,4.631,3.351,1.704,1.0779999999999998,4.399
22517,16489470,0.455,0.0,0.617,0.948,0.0,0.875,0.0,0.0
22518,4859991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22519,32056667,0.136,1.008,0.0,0.406,4.235,0.0,0.0,6.732
22520,7586065,0.0,1.0550000000000002,0.0,1.3760000000000001,2.693,1.552,0.344,4.852
22521,28397585,14.075,12.667,2.375,19.199,6.365,7.931,8.209999999999999,18.795
22522,18849361,1.206,2.194,1.968,1.625,2.35,1.649,0.578,2.406
22523,2954138,0.0,0.641,0.0,1.217,2.0549999999999997,0.418,0.352,2.507
22524,19507658,19.745,19.028,11.47,30.156,26.891,24.701,5.484,32.296
22525,10558683,11.679,10.301,4.393,16.312,10.733,11.632,7.351,17.029
22526,5603801,1.712,0.273,0.9530000000000001,4.859,0.6,1.687,0.0,2.149
22527,9951507,6.989,8.208,2.9370000000000003,10.971,8.738,2.285,1.882,10.921
22528,23822007,7.481,9.068,4.024,10.714,10.808,10.284,4.741,14.632
22529,10962872,8.031,25.024,4.353,18.979,38.387,14.371,7.79,39.309
22530,23647555,2.4450000000000003,0.0,1.1480000000000001,1.5,1.237,1.8639999999999999,0.32,2.766
22531,18898096,2.78,8.866999999999999,1.968,3.126,7.233,3.526,2.6719999999999997,16.204
22532,16143348,0.6839999999999999,1.054,0.0,0.719,0.713,0.0,1.164,1.366
22533,5176365,4.388,0.992,2.384,10.458,1.9849999999999999,3.9379999999999997,0.0,3.828
22534,355807,1.481,3.5940000000000003,0.844,1.9689999999999999,5.800000000000001,0.954,2.3360000000000003,5.603
22535,781946,2.3200000000000003,6.028,0.0,6.164,8.468,5.993,1.812,6.984
22536,8733660,2.013,5.464,0.844,2.563,8.637,1.046,3.133,9.593
22537,20240067,0.349,1.468,0.0,0.0,2.5060000000000002,0.594,0.485,1.484
22538,23091532,4.039,15.006,1.36,7.255,22.877,7.683,2.585,13.709999999999999
22539,17610367,0.0,0.0,0.0,0.942,0.121,0.0,0.0,0.641
22540,24496942,2.762,1.203,2.876,1.86,2.508,1.4769999999999999,0.0,1.093
22541,11451309,1.912,2.285,0.0,2.564,3.749,1.313,0.461,1.915
22542,2371912,4.565,4.905,1.101,8.61,4.572,3.9930000000000003,2.155,7.5969999999999995
22543,14508376,0.0,1.2730000000000001,0.0,0.69,2.092,0.313,0.0,2.25
22544,15061916,1.8780000000000001,1.2,0.0,3.692,2.032,1.516,0.711,0.492
22545,18253791,1.03,2.2199999999999998,0.984,1.5779999999999998,3.815,1.254,0.609,3.992
22546,24086619,0.529,3.765,0.0,0.687,2.3,0.594,0.484,1.524
22547,26109551,0.0,0.0,0.0,1.391,0.5,1.0630000000000002,1.0310000000000001,0.0
22548,25359124,7.971,11.247,4.656,9.409,15.523,7.729,6.109999999999999,17.311
22549,3650182,0.273,2.945,0.602,0.0,3.344,0.501,0.39099999999999996,5.061999999999999
22550,2317985,0.0,4.235,0.0,0.594,4.0649999999999995,0.016,1.016,5.22
22551,35251613,12.263,6.6850000000000005,2.706,14.017,9.349,11.097999999999999,5.172,8.393
22552,27147259,0.4,0.578,0.0,0.359,2.586,1.054,0.586,0.484
22553,19312759,6.429,2.219,0.0,7.408,2.792,1.746,2.75,2.398
22554,29823857,2.21,5.882,0.781,4.756,3.231,5.5440000000000005,2.203,3.6399999999999997
22555,5904965,2.58,1.983,2.36,4.677,5.451,1.8359999999999999,0.383,7.101
22556,4666906,0.616,2.501,0.266,2.266,9.508,2.865,2.336,1.6720000000000002
22557,30483435,0.788,4.014,0.0,0.9680000000000001,5.357,0.5,1.867,1.203
22558,447139,4.688,2.449,2.649,8.278,1.3800000000000001,1.734,4.133,4.164
22559,3843721,27.086,7.509,2.617,38.762,9.317,19.974,12.882,23.726
22560,7260058,5.418,4.437,2.922,9.646,4.371,4.376,5.844,4.359
22561,2199665,18.101,8.988,9.509,25.732,7.8420000000000005,14.58,7.138999999999999,11.203
22562,28376341,0.574,1.726,1.0310000000000001,2.999,1.448,1.578,1.313,1.687
22563,1998309,4.643,6.093,4.243,10.543000000000001,9.562,7.994,0.804,9.859
22564,34722775,1.152,2.8440000000000003,0.656,1.984,2.7640000000000002,1.384,1.601,3.75
22565,12592974,5.86,11.928,2.0860000000000003,8.879,14.19,7.197,2.678,15.918
22566,6302293,4.406000000000001,3.484,1.61,4.298,3.615,1.631,1.741,4.242
22567,33735487,4.679,1.7189999999999999,1.846,6.536,2.715,2.37,0.836,6.357
22568,13084559,9.321,16.381,7.124,16.315,16.843,11.137,8.132,20.396
22569,15392312,0.802,0.594,0.391,2.112,1.2269999999999999,1.813,0.461,0.0
22570,8324810,0.5,0.75,0.0,1.101,0.47,0.0,0.0,1.869
22571,17786854,5.438,9.782,2.9299999999999997,7.385,14.502,7.182,2.991,11.418
22572,32839814,0.922,0.383,0.82,0.953,0.0,1.502,0.0,0.0
22573,16276957,0.219,2.0149999999999997,0.125,0.6950000000000001,1.2489999999999999,0.726,1.297,0.8280000000000001
22574,2193661,13.948,7.725,5.656,15.519,10.370000000000001,9.402000000000001,3.8970000000000002,11.586
22575,5016298,5.902,4.454,3.942,6.984,9.851,8.179,6.798,12.903
22576,19576286,4.78,15.445,0.5630000000000001,4.519,17.993,7.142,2.936,24.84
22577,8603532,11.914,17.088,3.831,15.225,23.306,12.109,8.716,28.092
22578,20394155,0.0,0.562,0.0,0.531,0.719,0.828,0.0,0.477
22579,3595521,4.925,10.022,6.047,6.138,13.509,5.382,1.453,10.473
22580,877220,13.049,7.756,6.064,20.719,6.056,14.612,6.178999999999999,7.101
22581,26739428,9.283,6.399,6.02,22.322,1.909,12.292,5.639,10.243
22582,2495320,1.746,1.672,0.0,2.141,2.743,0.0,0.42999999999999994,1.983
22583,12300854,0.0,2.507,0.0,1.919,5.174,3.0010000000000003,0.476,3.453
22584,21254725,0.0,0.0,0.0,0.422,1.975,0.125,1.211,2.7110000000000003
22585,21456296,1.874,1.679,1.9209999999999998,4.444,4.25,2.332,0.344,2.9299999999999997
22586,9928913,2.102,1.43,0.125,2.7969999999999997,1.421,1.063,0.172,2.234
22587,3717818,9.439,14.21,3.5090000000000003,16.939,15.23,8.119,4.671,20.126
22588,23394871,0.491,2.984,0.141,2.14,2.08,0.6719999999999999,0.836,3.229
22589,29284840,0.667,0.977,0.0,1.063,1.058,0.8180000000000001,0.508,1.141
22590,3653800,6.322,8.11,2.6550000000000002,1.952,6.855,1.016,5.087,11.571
22591,11669128,3.6,4.663,2.508,11.187999999999999,3.344,9.02,2.0,8.008
22592,605676,22.736,16.205,10.158,40.366,7.483,24.396,11.299,22.282
22593,33951961,1.815,1.274,1.1400000000000001,1.9180000000000001,1.4849999999999999,0.915,1.218,1.25
22594,4492505,19.082,15.144,5.843,27.38,14.39,15.51,10.270999999999999,19.38
22595,34952465,0.0,3.6550000000000002,0.219,0.46799999999999997,0.732,0.141,0.359,0.8360000000000001
22596,3470692,22.464,10.237,6.696000000000001,26.918,18.488,19.306,5.568,19.803
22597,31322887,1.2770000000000001,1.891,0.0,0.187,1.951,0.418,0.242,2.61
22598,1923292,8.847,14.521,3.008,5.5329999999999995,22.749,11.324,7.483,19.954
22599,32467498,11.841000000000001,10.168,5.681,21.28,5.4959999999999996,6.144,4.454,13.345
22600,22092460,17.155,7.684,7.762,27.727,6.556,15.815,10.125,3.46
22601,12312480,1.21,1.75,0.656,2.936,0.406,2.806,1.406,3.633
22602,31710893,1.8599999999999999,1.589,3.0629999999999997,4.913,4.965,2.465,1.501,2.476
22603,2849958,7.4,9.038,1.2810000000000001,11.103,16.851,4.787,1.735,18.903
22604,9124011,1.366,2.594,0.839,1.625,2.081,1.484,1.766,1.8980000000000001
22605,18413929,9.001,3.961,2.828,18.807,9.264000000000001,12.784,3.515,8.811
22606,29772142,1.722,7.6,2.226,2.888,8.100999999999999,3.899,4.015,6.735
22607,3985680,5.9,12.572,5.109,15.216,15.661999999999999,15.417,4.342,12.993
22608,8807172,1.047,3.1550000000000002,0.0,1.798,7.987,3.262,1.054,9.704
22609,12156677,0.0,0.484,0.0,1.036,0.545,0.0,0.0,0.992
22610,6270677,2.891,6.405,1.2650000000000001,4.237,5.579,2.977,3.219,6.931
22611,36034066,1.308,0.664,0.0,4.432,0.422,2.693,1.5619999999999998,1.1800000000000002
22612,33366105,0.39299999999999996,0.492,0.445,0.062,1.1560000000000001,0.585,0.172,1.062
22613,6641931,10.269,5.711,2.599,20.663,7.0,12.433,2.383,8.631
22614,6368709,1.306,2.039,1.391,2.434,3.501,1.543,1.024,5.913
22615,11554728,2.214,3.209,1.4300000000000002,0.609,5.423,0.852,0.453,3.891
22616,23821597,1.11,1.804,0.211,1.48,2.332,2.067,0.9139999999999999,5.43
22617,1346905,3.1420000000000003,7.162,7.52,10.541,13.787,7.627,3.498,14.315
22618,2295249,0.859,0.367,0.0,1.313,0.0,1.625,0.0,1.1480000000000001
22619,30560727,2.032,1.8210000000000002,0.718,4.632,6.085,1.516,0.719,6.758
22620,2376744,11.144,9.131,5.151,17.105,5.852,13.199,8.812,8.036
22621,34543751,13.107,11.129,4.008,22.951,9.026,12.052,9.068999999999999,10.008000000000001
22622,6252532,1.0579999999999998,2.074,0.328,1.874,2.182,0.839,0.852,3.399
22623,31361887,3.637,0.695,1.9609999999999999,3.683,0.0,2.51,1.109,0.0
22624,26541,1.212,3.641,1.095,4.306,4.502,2.355,2.281,6.835
22625,5480052,1.2919999999999998,0.992,1.391,5.875,2.069,2.2960000000000003,0.0,5.508
22626,23560481,7.942,3.359,2.189,7.4399999999999995,3.701,2.48,1.5310000000000001,10.991
22627,2060144,7.929,5.899,6.396,11.607000000000001,1.396,1.688,11.799000000000001,4.774
22628,27420904,4.303,4.404,3.539,8.251999999999999,3.521,7.44,3.1719999999999997,4.689
22629,15877550,5.834,4.789,1.54,7.446,7.09,6.516,3.484,11.083
22630,18279130,0.8119999999999999,4.344,0.086,2.586,5.496,2.183,1.25,4.616
22631,28091621,10.839,8.037,5.618,9.748,12.58,11.914,5.107,13.296
22632,1699256,6.751,7.366,2.015,7.257,7.94,6.072,2.2889999999999997,8.148
22633,24232205,0.0,0.985,0.0,0.375,4.141,0.0,0.258,1.7189999999999999
22634,6803954,1.9300000000000002,4.063000000000001,2.102,5.247,4.6339999999999995,1.7309999999999999,2.984,3.578
22635,23484650,3.21,3.898,1.75,3.9459999999999997,3.0740000000000003,2.152,1.2029999999999998,3.165
22636,2350630,9.142,10.832,7.2669999999999995,18.113,9.02,14.45,2.977,11.837
22637,14925304,0.0,2.9379999999999997,0.0,0.0,1.596,0.0,0.867,1.983
22638,35313084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07
22639,13914278,5.193,1.0230000000000001,3.616,5.78,0.781,5.102,1.8119999999999998,1.766
22640,29688997,0.0,0.0,0.0,0.0,0.547,0.0,0.0,0.43
22641,17239935,1.657,1.6869999999999998,0.774,2.088,0.0,1.137,0.0,0.5
22642,35208949,0.469,1.374,0.321,0.984,8.112,1.524,0.64,6.772
22643,2320355,3.9530000000000003,6.335,2.0789999999999997,4.234,10.315,3.179,3.313,8.094
22644,3188242,6.090999999999999,5.107,3.0380000000000003,12.273,6.915,7.514,1.156,7.986
22645,26252728,25.945999999999998,11.51,14.25,46.634,3.577,19.425,7.693,11.383
22646,9999280,0.109,1.641,1.0859999999999999,1.784,3.416,2.266,0.0,1.594
22647,28694630,0.561,1.828,0.0,0.203,1.8730000000000002,0.959,0.0,1.2730000000000001
22648,35677133,1.514,4.795,1.43,8.01,2.26,3.37,2.203,6.5169999999999995
22649,1815267,0.672,0.656,0.0,1.047,0.288,0.0,0.0,2.945
22650,7917514,4.822,3.507,0.977,6.167,5.966,3.8280000000000003,2.8899999999999997,2.9290000000000003
22651,8205068,2.1870000000000003,6.522,1.4769999999999999,3.577,3.593,2.234,1.2349999999999999,7.351
22652,1020511,14.911999999999999,9.278,5.532,19.921,9.468,17.159,5.179,8.862
22653,36426165,4.098,1.5859999999999999,0.656,6.45,1.169,1.899,1.148,11.728
22654,6276851,3.967,2.572,0.6719999999999999,1.812,1.462,2.2590000000000003,2.0629999999999997,1.758
22655,32798314,1.5,0.946,0.641,3.141,3.8729999999999998,0.682,1.008,5.806
22656,15677758,0.734,0.617,0.352,1.6549999999999998,4.25,1.2149999999999999,0.0,4.211
22657,100700,16.573,4.305,7.98,29.192999999999998,7.9,13.697,7.186,14.702
22658,1330877,2.284,4.015,2.038,1.172,5.042,1.092,2.586,4.414
22659,33529412,0.897,2.977,0.28900000000000003,1.9649999999999999,3.919,1.7810000000000001,1.9380000000000002,1.828
22660,2465576,6.704,8.42,2.867,22.407,7.875,12.224,3.343,15.427999999999999
22661,33590333,2.428,10.14,1.641,14.125,23.11,13.73,8.32,20.162
22662,7406383,2.0,1.133,0.555,3.6959999999999997,1.228,0.0,0.0,7.2170000000000005
22663,5792459,13.323,12.636000000000001,3.9219999999999997,20.66,11.686,11.911,5.04,14.111
22664,4605877,8.244,10.615,2.773,10.824,22.971,8.815,3.608,28.625
22665,25456496,0.667,2.953,0.664,0.9219999999999999,5.213,0.0,0.5549999999999999,5.921
22666,9170349,0.703,2.36,0.0,0.875,2.76,0.734,0.0,4.359
22667,24327688,0.0,2.179,0.125,0.125,1.322,0.0,0.5389999999999999,1.8439999999999999
22668,11582801,5.194,2.842,3.4299999999999997,7.804,3.173,4.257,0.0,5.18
22669,30656210,12.613,13.361,8.540000000000001,12.403,25.341,10.93,4.639,19.143
22670,1411408,13.119,20.737,8.896,19.936,16.829,12.435,9.309,20.687
22671,851645,14.895999999999999,16.626,2.9459999999999997,11.311,6.916,3.557,5.758,13.797
22672,13914120,3.437,3.952,1.595,7.721,4.435,7.441,0.672,6.569
22673,23525900,0.409,4.82,0.0,1.266,5.714,1.25,2.132,7.594
22674,113013,8.594,10.949,2.577,7.948,15.3,4.596,5.486,23.406
22675,30801363,2.959,0.954,0.0,3.6239999999999997,0.78,0.0,1.2890000000000001,1.0
22676,29641779,1.961,0.469,2.198,3.04,1.311,1.8119999999999998,0.617,0.555
22677,3511167,1.482,3.25,0.102,1.5959999999999999,2.371,0.797,1.1640000000000001,4.609
22678,33071010,0.337,0.0,0.0,0.25,0.0,0.0,0.0,0.844
22679,28082913,12.445,20.043,0.758,26.677,15.455,14.558,4.657,29.661
22680,77658,16.508,16.463,2.757,21.201999999999998,11.511,8.178,7.333,18.325
22681,23114401,15.719,3.327,2.327,21.573999999999998,5.7410000000000005,16.81,7.185,7.765
22682,26160725,16.68,13.803,7.404999999999999,28.236,22.181,17.401,10.062,31.799
22683,25528994,0.14300000000000002,0.836,0.0,0.0,1.533,0.572,0.219,1.68
22684,10428115,0.0,0.711,0.0,3.1959999999999997,1.427,0.422,0.281,2.422
22685,6823611,9.198,6.95,6.619,7.683,6.741,4.628,2.907,8.757
22686,1664884,0.922,0.796,0.82,1.734,0.719,1.993,0.906,0.961
22687,2113200,3.121,4.82,2.351,4.91,10.484,6.216,1.555,11.889
22688,76353,5.023,16.608,2.782,6.007,14.41,9.738,7.976,13.62
22689,27375543,37.349000000000004,29.377,14.98,56.787,15.881,27.514,20.102999999999998,30.076
22690,5907567,2.4010000000000002,4.351,1.094,3.93,3.311,2.4530000000000003,2.429,4.445
22691,7267220,3.7,13.834,3.548,4.716,8.342,3.012,6.338,13.568999999999999
22692,22831361,0.0,0.711,0.7969999999999999,0.335,0.447,0.0,0.0,0.43
22693,27974235,4.453,2.4610000000000003,0.9219999999999999,6.265,4.141,4.407,0.602,5.596
22694,14726546,1.714,3.246,0.141,2.715,2.312,0.8589999999999999,0.9299999999999999,5.808
22695,26016562,1.362,1.1480000000000001,0.633,1.6239999999999999,1.079,0.375,0.0,2.141
22696,574725,13.418,14.572,2.117,20.435,11.176,6.739,3.811,18.829
22697,5645786,6.454,6.843,1.508,9.724,8.806,4.324,4.329,12.207
22698,2681823,1.3679999999999999,1.593,0.359,2.48,1.616,1.556,0.844,0.484
22699,6017325,2.452,2.023,1.2269999999999999,4.87,2.689,2.963,0.648,3.775
22700,15124157,0.9780000000000001,2.437,0.0,0.48799999999999993,1.656,0.0,0.32,1.984
22701,1006812,5.654,9.414,1.5619999999999998,7.269,27.937,4.987,4.422000000000001,18.339
22702,12947954,0.984,2.461,0.0,1.594,3.8289999999999997,1.7209999999999999,2.5149999999999997,2.898
22703,12181468,1.85,8.625,2.1319999999999997,2.885,10.365,2.168,1.453,15.056
22704,20854403,0.812,1.492,0.352,1.156,3.951,0.875,0.563,4.640000000000001
22705,6126096,0.5880000000000001,3.624,0.0,0.284,7.300000000000001,0.0,1.251,8.874
22706,4041345,1.2329999999999999,3.782,0.469,1.769,7.4079999999999995,0.484,1.999,6.274
22707,3068509,4.525,7.01,2.98,8.977,6.555,3.27,4.25,15.818
22708,6773920,1.202,3.5220000000000002,0.719,0.438,5.541,1.172,0.0,5.28
22709,10616876,1.414,2.171,1.11,1.859,5.611,2.905,0.211,5.462
22710,13992681,5.87,0.57,3.449,7.605,0.49,4.271,1.2109999999999999,2.211
22711,36074659,1.447,1.0939999999999999,0.508,2.702,3.685,1.0859999999999999,1.2029999999999998,4.179
22712,7005141,1.764,11.92,1.2189999999999999,1.609,19.731,1.887,3.701,9.689
22713,2450308,11.363,17.522,5.764,21.428,14.441,15.607,7.177,26.701
22714,12073859,5.407,3.399,1.6640000000000001,1.9329999999999998,1.469,0.775,2.36,3.766
22715,25676395,1.736,4.87,0.562,2.7439999999999998,6.753,4.1129999999999995,1.515,5.281
22716,8640081,10.494,6.234,6.188,14.733,8.239,5.593,5.039,9.116
22717,19460856,5.257,5.9430000000000005,2.477,6.021,9.071,3.31,5.57,10.671
22718,28958853,2.4330000000000003,0.625,1.128,2.874,0.828,1.484,0.7889999999999999,6.859999999999999
22719,1941497,2.849,6.09,2.134,4.807,3.662,2.351,2.7119999999999997,8.018
22720,30086236,0.853,2.015,0.133,2.452,2.285,0.0,2.5780000000000003,2.624
22721,12150641,0.0,1.641,0.0,0.0,3.002,0.032,0.0,2.883
22722,2160215,15.17,17.412,6.72,23.586,10.979,12.059,12.801,17.519
22723,24044432,15.48,11.486,9.08,17.767,11.075,17.231,6.109,17.806
22724,35870828,3.561,2.57,3.132,5.2,0.469,2.56,2.484,2.251
22725,30586621,0.0,0.578,0.0,0.0,1.283,0.0,0.0,2.547
