PCA1,PCA2,Labels
0.4642700149641592,0.7945138286686879,1
0.7965525380197296,0.4878362694569293,1
6.234225629202315,3.837414237721016,7
-12.775476727230275,4.632463694221381,2
-1.1294333109840684,-0.14957261591084553,1
-10.675321398445647,4.962895540699378,4
-4.4584473186896,6.90084993006472,1
-39.84067143432067,-16.857457956207746,6
-11.94064974171925,-7.3585831271472975,2
2.1224756949423886,-4.145931704935457,1
0.37468101389750175,-1.0727283648056571,1
7.398201896921778,10.75192108700887,7
-12.45300017501261,-1.9012720627541881,2
-14.327591104591084,-3.800616502979944,2
14.127187677601803,-1.6497807251951802,5
-38.77987800072091,21.204875221761043,0
-2.2845552512175846,4.143683964855256,1
-7.533139237213294,-7.023648442857809,9
2.191795091396334,-2.3313739375990514,1
10.404930361855477,7.937531319224541,7
35.36104233434169,-5.243313461271979,3
-11.138245046111305,-4.703514921526797,2
-17.7445320960648,-9.190647873121282,2
20.95263328970025,-1.0984813151348858,3
18.597429104632877,-1.038927067952173,3
-11.398081653427312,17.160048478081343,4
7.153899340347902,-19.951339785729576,9
-22.697988789916522,-3.223683960938944,2
4.06259460734764,-0.1382710482819991,1
3.7514676901631483,1.4646399868992503,1
7.755249333645703,11.80413047802924,7
5.535599810885574,-4.297287110011822,5
18.880282354498643,6.265701274771732,3
-9.769467053919323,-8.7062386597725,9
10.4753554971787,3.45285970298517,7
-4.583663844491295,1.260962621321631,1
5.824057964999051,10.847586691832646,7
-10.023547950572684,-1.8747373919126842,2
-21.53218930783032,0.0064237977813768055,2
-13.165141597533964,6.8104633214132875,4
10.21814662168623,1.9914230544553129,7
-14.609201201601115,0.5362988608297394,2
18.077416806492856,-15.751644119742291,5
1.4253723883997438,-8.670828727081888,9
1.8448180256567173,-9.42799436030614,9
-15.06616614568748,-7.912007521413886,2
0.9007284131350257,-2.7669636895329273,1
-9.756563833208617,1.4049119320529648,2
22.362476100955906,3.4944057071877648,3
-4.958940379750289,-13.361955879687729,9
18.062684621963157,3.024858309757529,3
-8.17831230601907,24.567220181340918,4
15.440890711958696,-2.042947656801477,5
17.79637009865058,-6.8464826927299,3
-14.45610430579531,5.373611394684751,2
1.3425296758609662,-3.976408014627589,1
10.135866285879104,-0.31265634959578303,5
-0.17553209511821732,-4.5729436830028645,1
14.481764685701874,-1.3663876430083617,5
5.56992076701355,-7.409920691258613,5
-14.494283396688434,-3.4643416289545566,2
7.993387836123343,-3.663377285848087,5
11.452900447055715,2.6894932454029123,7
9.399775130756435,0.38683221974785154,5
5.864822732439135,-0.30262681942341363,5
-9.796764496331352,24.33396681463674,4
19.62050985267668,5.287260898968269,3
15.793334728373132,0.8022678919209802,5
-7.563984800075635,-2.4850074054957725,1
-8.939300544133756,-9.309162359764013,9
12.073453239469782,0.8247409725108259,5
5.724389166659984,3.9183646138364723,7
-3.4012344087589628,-4.913652312087946,9
8.10423323259515,-6.09801901107644,5
-33.12708877133728,-13.834805894852359,6
25.43536627525512,-0.19146809021510158,3
4.292691995128655,1.7468466956262991,1
11.769494174610552,-0.017942572237712007,5
22.597465711832765,-0.9811599615670588,3
-8.327818048941374,-2.8108222011480013,2
-23.37008266900464,-3.1240530849766905,2
19.740194501702796,9.287360663051231,7
4.63791182124623,8.093993109606522,7
2.556910113688227,-0.5358640911793475,1
15.558926191053814,-4.201029015154839,5
5.273444116671592,-7.780223017108667,5
8.089114188881995,3.2721115641561616,7
-33.87999528048452,-1.3678111100584545,0
-9.718001479154246,-3.951976997707975,2
8.955643479567076,-5.073065470863531,5
-10.089541093585877,2.4472350460947068,2
10.41142704952522,-7.044611503298378,5
-7.030169939854217,7.815511723667064,4
-1.7848068163900834,8.887913733485044,1
-13.399381036851334,-1.1240354287662049,2
9.958303930210652,-18.32243711563946,5
15.243941889777084,3.1423470662985533,7
-29.19537942768585,-2.616839666781429,0
-7.468931467069847,4.943834822017312,1
-5.290866364303209,-11.029776761589517,9
-2.5659265363080386,0.879194055006687,1
32.746317612962656,-7.163764397111269,3
-0.973296720859052,-7.114934761160034,9
12.308187768764736,0.34973535364482444,5
-2.578852603915108,15.727089659010584,4
0.7330506693044747,-5.129025821136471,1
-14.190465728264774,-4.365306964172175,2
13.123660972475543,7.148990714022428,7
8.4560681504528,13.859784496040929,7
-23.040632095097035,3.488378283568389,0
12.195665063008462,-4.887164316023711,5
-18.880880982726943,3.955763438274788,2
-0.056395108862270726,2.921007080679607,1
22.19785743422187,2.3301169668551456,3
12.11140767982875,4.3509775418416226,7
19.65804930582027,-2.375831055007728,3
6.622994736656929,-1.0351485305538288,5
24.25912887365817,-6.616252368525213,3
-14.935586099944107,51.372416417454986,8
-9.896532743446722,18.944383886063985,4
12.264354929896948,7.003458117396568,7
-5.974259994520765,8.977511217479892,4
-3.8016054626033475,-4.619497145237204,9
-15.971713002528398,33.05485686311459,8
20.647611150951594,3.160463114346678,3
-4.746448436506389,-3.676354019302725,1
6.8271585313613325,-3.8928319871529995,5
16.938504014383682,-8.481824212945035,5
-1.5675520025027108,6.258985682889982,1
-4.499770729121035,-1.5160991809589974,1
-25.684441649546212,-8.27073783475543,2
-13.012746679910222,4.470290064256071,2
-18.127625244264365,-8.879494755177818,2
-23.59970141120065,15.15732603415568,0
8.845162988246077,-0.3910562907864201,5
-7.513372935646759,6.243681139391931,4
-17.9357493156511,0.5199400748914433,2
-13.79044158933254,-0.520906778138098,2
15.976824054445842,0.3152195261018331,5
-17.936222703062295,12.209062924246256,4
10.770219673338849,2.567961285381707,7
9.092658276907109,5.3352561778415115,7
-1.8661353496629616,-6.241192406620284,9
-20.326166794115952,-1.7696572719430028,2
16.448384324376534,-0.01129185823994927,3
-4.795840951116022,4.223464850714622,1
4.28356400507357,-14.20707860828972,9
5.103647146731001,-2.080616180329019,5
-0.5524624044890525,-4.161070574557503,1
15.654271264343851,9.529403484612288,7
-15.377131821189217,2.6968219955228214,2
-22.922581385636427,30.316953697190453,8
3.25484116456419,8.056356952535864,7
19.11581625111468,-0.37787769110158553,3
-1.8316035491947087,5.903776536248799,1
23.971176713150605,-7.280570251606545,3
8.216321577403308,-4.115004697686343,5
14.487605121660744,-0.27487296731089295,5
19.082353770695548,-18.305830990137512,5
26.75509248471115,-1.9806403911146973,3
18.700559336351656,-2.0853133836122097,3
-27.896384975247628,2.6411532336876657,0
-15.019386567181126,8.539645766064954,4
-11.186682394956652,8.373229142881819,4
22.399609203834036,-9.62251735500959,3
-1.9891708676558966,-1.5004908548384446,1
-4.824816051145637,-2.7118294243059298,1
15.448053663768665,5.482265032207347,7
3.963131161972174,-1.158232236908361,1
5.431309813969871,14.29957019692208,7
22.482609547691077,0.6126615575693686,3
-20.892538564871437,-16.62236341742616,6
-11.564905673809816,-2.7729511700035974,2
-6.031173157418416,0.028985946385621464,1
-12.75089954960774,-1.3311785489863395,2
-40.37803414345942,18.54488611518073,0
6.957574785266912,-3.73955550997112,5
14.634613231022723,8.697587358105517,7
14.03534993936554,4.95415235178976,7
-10.34228089429982,-0.5400171685904458,2
12.897673545360616,4.244677935751515,7
12.897093147089157,6.832029197275785,7
16.127092042314658,2.8986308111149146,7
9.983039601836431,-5.874048984083484,5
-5.773777793554022,0.40956955628870073,1
-33.919489487867594,11.339717076190864,0
14.51111848505546,-10.202833298495229,5
2.5794053444192606,4.029497348550397,1
19.14279083184016,-6.020232282131553,3
20.130129414873686,-1.6275493691256324,3
12.27296476122045,1.4202835974848789,7
2.982620493778919,4.269490006964679,1
21.57042202713136,-1.639584896671325,3
7.22875196446627,-2.2337523093550127,5
-12.027047558842943,9.565732871453463,4
-2.883434839564093,-3.7751362569034264,1
7.084659715385445,2.7177349723662685,7
-6.711222630365114,-10.852988343845544,9
-20.38319837118065,8.129854818376506,0
16.209840967550146,3.3409827536928804,7
-21.191691698794802,-7.2360380463863265,2
9.592669965705806,0.6101011439129476,5
-14.877300339202543,-10.936811926535194,2
12.268834136368762,5.373186934116889,7
-9.5296747988356,-2.713119995376327,2
-12.698959395593974,-4.668866764691476,2
-18.30958393545145,-9.655615574533542,2
15.321878724438541,-4.967443399336425,5
10.534966828908704,-4.636149757491513,5
-19.00295130012686,-5.530012268079252,2
4.693743426986536,2.9102169062689045,1
26.046076657289316,-3.3510551712105396,3
-24.511545905808223,-23.31701610379207,6
-24.673348669757132,-19.295370922860243,6
11.091675858002604,0.20517286391021772,5
16.32192976319648,-2.0023657937059287,5
4.861941042759044,-2.7617410109200007,5
25.09078509171318,-10.522229713975015,3
11.34406733253558,-4.035080389077759,5
-25.815370765149336,-2.337049986058056,0
-26.904596537358103,-1.7323848736073604,0
12.686191661232662,-4.395075833216577,5
-0.9073645950325657,-3.448303214152813,1
0.7503351449535692,0.9315808141223754,1
12.800729390542502,6.763567158782813,7
-11.638278593965275,9.90298558044693,4
9.062478889332498,0.32840846696240833,5
0.3514122507084183,3.7369286567859423,1
-20.81843786213653,-8.812318638183118,2
-8.719948667727312,1.8946801014593766,1
4.780448180336569,-0.4344164677350897,1
-1.2375663946459676,-0.25792097837185163,1
-15.093184027724982,17.435585496737705,4
-20.777769721399896,-12.222693275167972,2
13.34503267401463,3.8186716758426207,7
2.2906473791206383,-0.8160005626803268,1
4.573982977099609,9.316480117029334,7
-24.05505508138479,8.238570122891435,0
12.535297538931433,7.063293496506868,7
8.086084061447025,7.035395758857986,7
-12.844767796494429,-21.260597049792835,9
8.023067869653703,7.861702271313701,7
-8.076503468055822,3.571560824644056,1
10.774708725294,-3.462136201657037,5
19.042358771952863,-0.9901139587243302,3
4.746453869339212,0.3646580353883564,1
-23.385861680327352,0.34677679786104676,0
-2.0520372485786345,-2.998440468235421,1
18.9690601614623,5.226821781037344,3
4.7968573005100765,-3.7166803950114904,5
17.277703732382356,-10.822269301742294,5
-29.34353110905157,-24.96729207705021,6
-15.86987425076424,6.632303303740671,4
6.169972184982489,0.5187651477739623,5
-1.3499550909502056,6.07160910566007,1
8.49548885864164,16.43892222594792,7
-46.90549087416318,-3.7512523323467537,0
-3.7267874000538384,16.818029668169018,4
11.410878845632753,-3.4539800786987587,5
22.549582163697256,-6.369205324951839,3
-10.131848553946377,-6.225968009610368,2
-34.61737827719094,6.998225341850713,0
24.476118946602842,1.3733561576285291,3
-20.415513244142154,-5.7256556542320265,2
-5.921198295518491,8.660896286427535,4
38.543094192772934,-4.879973045459176,3
-7.253040184850672,34.5447109447894,8
8.688830167609769,9.269225093919149,7
8.070755265157374,7.737884081527142,7
10.86480111191849,-0.15281897020164115,5
-7.3144522160077745,-13.926119823909477,9
-25.21550738851078,2.4906624449293577,0
11.795536734299018,1.3814013616145058,7
-9.740239857516412,-8.517920171435417,9
-11.650354082991777,-15.181414648193769,9
7.246457272258715,4.185298529479147,7
14.835295131994686,-6.293908877916202,5
-52.53457595075578,-56.63558885040631,6
7.160969807028735,-1.8394048645228067,5
10.298190204568737,13.949662841500716,7
-2.511475806489835,6.294110563217862,1
6.341330086404087,-0.08845454924520268,5
10.671220427255184,2.0289752880272953,7
17.646675212460693,-0.3126890988909805,3
14.6081039609764,1.5801204047736985,7
-6.903236393421319,-3.7285569331097017,9
5.0216804556789985,7.998735577747931,7
6.9108889720457105,-7.048031580455401,5
-19.73296783873475,-4.487832636337364,2
9.886032496346338,3.157270200810882,7
19.590971164110876,7.375702764575859,3
10.00235206622301,-5.041432772958609,5
-12.808175479498779,-5.5878178846939495,2
5.308150969671709,-3.682022345138816,5
-0.34862388029810165,-5.916976220682798,9
-15.04301099198484,-16.270883642242133,9
0.6278526072011577,4.550507409179401,1
-22.07693052543945,7.986911044905305,0
-2.4319632011351224,12.158990885278786,4
10.873575298836247,-8.559839863240498,5
-4.114226174530036,-5.660606952767244,9
-11.147270584924538,-27.802403799719787,6
-25.61907920672469,17.565733950430356,0
-11.361236033261147,-15.440956155708925,9
24.841004768582017,5.067201285063745,3
20.991754525973757,6.2436308289739895,3
9.926759318159846,8.65245808016424,7
-13.050903116983491,-8.332216242614573,2
17.86152234138841,0.8242191184154262,3
9.793820049981482,2.6394987537634407,7
-6.7420794736212954,-2.0832868994211386,1
19.042056757229833,1.4814864860573005,3
-18.553283964933858,-3.9287366102553793,2
-32.51591976715816,-14.433872154383462,6
-9.426580384569801,-1.7487886089527325,2
4.030961622792502,-6.0816715744362,5
-14.75082992876941,-3.238021732169299,2
1.6939289293462476,1.3653121166919724,1
23.26308717819642,9.788931932957954,3
13.351201045537698,-0.6406986776201684,5
11.563009106389087,6.203785339203802,7
-9.940597449215474,-9.248889755999993,9
-22.087371264885263,-2.703547774497091,2
10.506205558019271,21.263584388779346,7
8.400947765148883,-5.1039373496492155,5
10.229268829524763,0.6499680767227769,5
-30.28943982261119,-9.93901876401678,6
20.157242417784765,2.4277867451743687,3
5.719256651441993,-5.364342517899182,5
3.6482785309067354,3.5723381150408797,1
-16.81381721220313,-0.3652050341480164,2
-29.805009484309434,8.901438061877998,0
-16.57392620116858,7.490241305088368,4
-11.735921729622937,4.548192417971287,2
-12.506716044321275,-12.091977640633802,9
8.213728202935199,-3.236298322093956,5
-16.481210559814738,-8.888966414529259,2
-21.47440466960728,-3.3643136024266393,2
-8.992988726497824,45.76669967999142,8
-19.17375306168485,-7.542565389124429,2
-8.523211013484541,4.716299996641629,4
9.379272496391879,0.2800801260911583,5
10.103125308921996,-7.386293256490387,5
24.52051603171492,-3.6880717275851067,3
13.153655886311885,-0.038970273568144975,5
13.468587301616743,0.38892349383889613,5
-21.067924330450182,-11.873457226345629,2
14.477499124792615,0.13362688346690543,5
13.735307115343943,-5.169755557151199,5
13.276914018810182,3.32491564890976,7
9.880597851617916,-4.269560324713009,5
-5.794438631105215,2.146290604683937,1
6.425580919003531,7.361895947674453,7
-20.272728925330682,-10.790720811251036,2
0.5933418149776339,-5.2115425496929335,1
-12.032449077323164,-2.125362008783967,2
-20.354408258423877,11.04876063720162,0
11.393361244543081,-0.6749724246275215,5
1.8276371088644225,3.0496908694875526,1
-11.073284947716179,6.018174270104987,4
26.22427270203383,23.812208205495395,7
17.834560206639576,7.913966801164616,7
9.60146341791398,-5.734271162332584,5
20.177134437953267,3.8802134749526207,3
-26.50399318667045,-0.9719199205106719,0
18.885348846411215,4.359492462609669,3
4.941228993830738,1.0482615293401938,1
-11.658637445858849,4.576881513144734,2
19.131732419854934,-6.961038320531226,3
-13.346945607447836,-14.71528274673566,9
16.95684847145276,5.396921108885518,7
13.479194703099783,-0.6859597887508269,5
2.4685716946637215,-5.244671084584473,1
-36.038658680941246,-24.234090143887997,6
11.395256693767033,-2.308825567222476,5
-20.877377068782273,-0.9926922032954355,2
-12.593498446581725,-7.861873313906253,2
14.414416771571405,3.4529589467841233,7
14.165686463919554,-1.2030843873530053,5
-16.257204887444928,7.817634324934879,4
2.7505386100379696,-4.7896275400856885,1
9.362368824482937,-4.194283489519196,5
-27.825080350062898,-2.4373295296761093,0
-5.535507992029162,-5.541656371624624,9
-17.476945858921624,-3.4952012132161756,2
-33.41602403243214,-13.027259457433686,6
-5.376303364427455,8.658242514658044,4
11.19590169767297,9.819791754600104,7
-24.353042985715955,-7.353925961228622,2
-2.1063999893075565,-2.2025509597464312,1
-1.5807532320706663,3.457238148013648,1
5.022202549593605,1.7932003549907432,1
-5.675517570135987,0.6141740791541741,1
8.247745006374853,-3.9200765454828845,5
-10.99697947186743,-30.909125050093245,6
-38.35994389159224,76.53276828699157,8
2.5282530876441847,6.511897606292868,1
17.647328981957344,1.5249682202356478,3
-6.6241149350801445,-7.336651885351223,9
-0.363205078701764,-8.343815733626826,9
-11.539059077273572,7.148492741766451,4
4.972156624694734,-2.5237620917609376,5
6.704894566205939,0.8923845896943858,5
10.250645307886598,-7.929398771557061,5
-1.513895501169857,-0.5708421621521572,1
14.98213874911394,-0.257061355679129,5
-7.228549531337366,3.0348924479638977,1
-16.851959368793608,-5.92134930683022,2
4.921872245325278,-8.373955042948088,5
-12.44453062525782,4.709730776284503,2
19.432777572227522,2.314981862334591,3
-4.174384824459626,2.471546541436308,1
-5.291070015654679,4.6262264538510784,1
19.53512805735481,-3.1247305145679585,3
-2.0877973628579647,-6.313728640665737,9
5.926130985182349,-1.1873756122544519,5
-9.261595269168836,18.79402774156078,4
15.79312141912057,1.9444244166857558,7
-18.84019049352529,1.0555952030079938,2
9.407802954020909,-9.309866786584859,5
-0.11513935339645143,-0.5056697851958867,1
0.4958450669766936,3.7168004686648946,1
-9.272246978911207,-15.399548675198464,9
8.708950415952764,2.313764140717378,7
9.22462613456816,1.1006464775702058,5
5.887804330303644,0.05993811926939707,5
37.04324747896854,1.6108763450723877,3
-12.342619712384945,19.233176297581373,4
-7.885446718626518,1.623437072981512,1
-16.353367735425753,2.054270827301977,2
7.1685515005189036,-0.8336680650314579,5
-5.1623137488751105,3.1593354866381764,1
-10.609162263622979,1.0438637795319359,2
-17.138895436077288,-18.78581743215287,6
7.036768646418585,-5.554574884655439,5
-14.25477839398204,-1.785969958190142,2
1.6746513449160458,0.9199084866600205,1
-16.20908060277733,6.949702201482821,4
13.253728507329528,-0.9289839246522051,5
-6.9118197971533055,0.8587991686036931,1
7.054150437567312,-3.4901451419324534,5
-20.355668485979304,-23.305769446199236,6
-0.7565815308016031,4.90078803832316,1
9.64757935707128,6.17624965915874,7
-7.198562783561799,-4.726971283168074,9
18.309173256708785,3.94066379353797,3
-10.538236334928154,-7.04685193870077,9
18.156704569365832,-6.868325278267785,3
-1.6136801344257572,-1.754828384056953,1
10.01015734539235,3.342254819276194,7
-8.686304335922129,19.320391026584893,4
23.235949708016715,-2.2000281398673227,3
-1.2525389173462138,-3.5115662402663057,1
15.637298571991556,2.099304095539328,7
12.727036360844068,-6.790429774326473,5
-8.298971253457209,0.02953483850439298,1
2.277838200657258,-0.9093878264995668,1
18.263517564348916,0.1466105825036541,3
-3.4595536113271548,15.62937404139519,4
9.441300903762988,-1.4304076774659662,5
-4.511409515911472,-17.326387238512915,9
-27.920239499833578,37.01969316450094,8
-3.9165577332781707,11.79600495560198,4
-39.64479615262403,-6.3585551808355145,0
-2.2156195660488995,19.595049607883226,4
-11.829114240197825,12.152761862584779,4
20.84311157400722,-4.734167024302251,3
12.060276902033241,1.8118918876001082,7
-37.531796647397584,13.696678259702423,0
-2.7575779118330495,-0.7236319034523695,1
6.454438432874306,10.8072483120073,7
-24.829879635095025,-3.8735653128707597,2
8.76476502519327,-4.890976320265557,5
19.610091688282992,-4.157053170978863,3
11.24180917026456,-1.8635955751432136,5
20.698520051879235,-0.7766248705273551,3
9.844351122208407,0.7008050314830565,5
-0.8570902112287253,0.6989982046733246,1
-38.35994389159223,76.53276828699155,8
8.576119011898461,-5.943093801114744,5
0.3811344219689887,3.6403645135582874,1
-22.720499830732873,-7.751888375056732,2
1.1641588071815827,5.931971730626177,1
3.8842709527135386,-1.850625711864901,1
19.264648122107644,-0.22112293881156386,3
13.935521437026836,-8.933537615340912,5
9.533210672699777,1.6383257809352307,7
0.00261494859846767,-2.1244264600953473,1
5.221868770409773,-5.787454510905884,5
-16.718226291422596,9.614991798035021,4
6.031669005624368,0.32805799284327186,5
-8.679656042876012,-1.0301944815920114,2
15.078231967396366,-0.6704018448474827,5
27.11435295987425,8.18510718828105,3
